epoch,phase,wall_time_s,epoch_time_s
838,adam,14.939035,0.01833
839,adam,14.957397,0.018362
840,adam,14.975751,0.018354
841,adam,14.993808,0.018057
842,adam,15.01212,0.018312
843,adam,15.030453,0.018333
844,adam,15.048611,0.018158
845,adam,15.06681,0.018199
846,adam,15.084923,0.018113
847,adam,15.104099,0.019176
848,adam,15.123096,0.018998
849,adam,15.141463,0.018367
850,adam,15.159856,0.018393
851,adam,15.178201,0.018346
852,adam,15.196567,0.018366
853,adam,15.214912,0.018345
854,adam,15.233259,0.018348
855,adam,15.251667,0.018408
856,adam,15.270111,0.018444
857,adam,15.28848,0.018369
858,adam,15.306733,0.018253
859,adam,15.325031,0.018299
860,adam,15.343457,0.018426
861,adam,15.361859,0.018402
862,adam,15.380324,0.018465
863,adam,15.398973,0.018649
864,adam,15.417399,0.018427
865,adam,15.43561,0.018211
866,adam,15.453749,0.018139
867,adam,15.472037,0.018289
868,adam,15.490871,0.018834
869,adam,15.509491,0.01862
870,adam,15.527971,0.01848
871,adam,15.54622,0.018249
872,adam,15.564466,0.018246
873,adam,15.582766,0.0183
874,adam,15.601155,0.018389
875,adam,15.61952,0.018365
876,adam,15.637763,0.018243
877,adam,15.656086,0.018323
878,adam,15.674321,0.018234
879,adam,15.692507,0.018186
880,adam,15.710787,0.01828
881,adam,15.729013,0.018226
882,adam,15.747461,0.018448
883,adam,15.765867,0.018406
884,adam,15.783998,0.018131
885,adam,15.802319,0.01832
886,adam,15.820704,0.018385
887,adam,15.838979,0.018276
888,adam,15.857356,0.018376
889,adam,15.875896,0.01854
890,adam,15.894031,0.018135
891,adam,15.913177,0.019146
892,adam,15.931784,0.018607
893,adam,15.950707,0.018924
894,adam,15.968821,0.018114
895,adam,15.987264,0.018443
896,adam,16.005191,0.017927
897,adam,16.023381,0.01819
898,adam,16.041498,0.018117
899,adam,16.05981,0.018312
900,adam,16.0782,0.01839
901,adam,16.096644,0.018444
902,adam,16.114905,0.018261
903,adam,16.13339,0.018485
904,adam,16.151646,0.018256
905,adam,16.170112,0.018466
906,adam,16.188481,0.018369
907,adam,16.206781,0.0183
908,adam,16.225243,0.018461
909,adam,16.243567,0.018324
910,adam,16.26193,0.018363
911,adam,16.280462,0.018532
912,adam,16.299082,0.01862
913,adam,16.317343,0.01826
914,adam,16.335689,0.018346
915,adam,16.353889,0.0182
916,adam,16.372126,0.018237
917,adam,16.390316,0.01819
918,adam,16.408812,0.018495
919,adam,16.426975,0.018163
920,adam,16.445164,0.018189
921,adam,16.463083,0.017919
922,adam,16.481032,0.01795
923,adam,16.498913,0.01788
924,adam,16.516828,0.017915
925,adam,16.53477,0.017943
926,adam,16.552519,0.017748
