epoch,phase,wall_time_s,epoch_time_s
559,adam,8.877924,0.01651
560,adam,8.893919,0.015995
561,adam,8.90961,0.01569
562,adam,8.925344,0.015734
563,adam,8.941054,0.015711
564,adam,8.956773,0.015719
565,adam,8.972562,0.015789
566,adam,8.988281,0.015719
567,adam,9.004209,0.015928
568,adam,9.019931,0.015722
569,adam,9.036099,0.016168
570,adam,9.051851,0.015752
571,adam,9.067563,0.015712
572,adam,9.083247,0.015684
573,adam,9.099086,0.015839
574,adam,9.114937,0.015851
575,adam,9.130646,0.015709
576,adam,9.146149,0.015503
577,adam,9.16187,0.01572
578,adam,9.17765,0.01578
579,adam,9.193377,0.015727
580,adam,9.209223,0.015846
581,adam,9.225113,0.01589
582,adam,9.240996,0.015883
583,adam,9.256984,0.015988
584,adam,9.27337,0.016386
585,adam,9.289412,0.016041
586,adam,9.305528,0.016116
587,adam,9.322133,0.016605
588,adam,9.339183,0.017051
589,adam,9.355093,0.01591
590,adam,9.370873,0.01578
591,adam,9.386608,0.015734
592,adam,9.402362,0.015755
593,adam,9.41805,0.015688
594,adam,9.43397,0.015919
595,adam,9.449833,0.015863
596,adam,9.465781,0.015948
597,adam,9.482208,0.016427
598,adam,9.498096,0.015887
599,adam,9.51387,0.015775
600,adam,9.529453,0.015583
601,adam,9.545233,0.01578
602,adam,9.560809,0.015576
603,adam,9.576637,0.015828
604,adam,9.5924,0.015764
605,adam,9.608239,0.015839
606,adam,9.623999,0.01576
607,adam,9.639672,0.015674
608,adam,9.65638,0.016708
609,adam,9.672209,0.015829
610,adam,9.68801,0.015801
611,adam,9.703926,0.015916
612,adam,9.719863,0.015937
613,adam,9.735605,0.015741
614,adam,9.751204,0.015599
615,adam,9.767176,0.015972
616,adam,9.782913,0.015737
617,adam,9.798746,0.015833
618,adam,9.814766,0.01602
619,adam,9.830581,0.015815
620,adam,9.846457,0.015876
621,adam,9.862155,0.015698
622,adam,9.877782,0.015627
623,adam,9.893702,0.01592
624,adam,9.909665,0.015963
625,adam,9.925423,0.015758
626,adam,9.941314,0.015891
627,adam,9.957196,0.015881
628,adam,9.973015,0.015819
629,adam,9.98885,0.015836
630,adam,10.00475,0.0159
631,adam,10.020719,0.015968
632,adam,10.036672,0.015953
633,adam,10.05253,0.015858
634,adam,10.068495,0.015965
635,adam,10.085257,0.016762
636,adam,10.10115,0.015893
637,adam,10.117515,0.016365
638,adam,10.133707,0.016192
639,adam,10.149627,0.01592
640,adam,10.166151,0.016524
641,adam,10.182238,0.016087
642,adam,10.198977,0.016739
643,adam,10.216183,0.017206
644,adam,10.232714,0.016531
645,adam,10.2486,0.015886
646,adam,10.264561,0.015962
647,adam,10.280639,0.016078
648,adam,10.296732,0.016093
649,adam,10.312656,0.015924
650,adam,10.328717,0.016061
651,adam,10.344723,0.016005
652,adam,10.36092,0.016198
653,adam,10.376919,0.015999
654,adam,10.393878,0.016959
655,adam,10.409649,0.015771
656,adam,10.425511,0.015862
657,adam,10.441633,0.016122
658,adam,10.458439,0.016805
659,adam,10.47451,0.016072
660,adam,10.490485,0.015975
661,adam,10.506521,0.016036
662,adam,10.522518,0.015998
663,adam,10.538484,0.015965
664,adam,10.554549,0.016065
665,adam,10.57067,0.016121
666,adam,10.586731,0.016062
667,adam,10.603154,0.016423
668,adam,10.619695,0.016541
669,adam,10.635856,0.01616
670,adam,10.651775,0.015919
671,adam,10.667417,0.015642
672,adam,10.683276,0.015859
673,adam,10.699217,0.015941
674,adam,10.71519,0.015973
675,adam,10.731024,0.015835
676,adam,10.746877,0.015853
677,adam,10.762707,0.01583
678,adam,10.778332,0.015625
679,adam,10.795287,0.016955
680,adam,10.812668,0.017381
681,adam,10.828585,0.015918
682,adam,10.84472,0.016135
683,adam,10.860624,0.015903
684,adam,10.876482,0.015859
685,adam,10.892345,0.015863
686,adam,10.90842,0.016075
687,adam,10.924118,0.015698
688,adam,10.939818,0.0157
689,adam,10.956105,0.016288
690,adam,10.971987,0.015881
691,adam,10.98794,0.015953
692,adam,11.003906,0.015966
693,adam,11.019641,0.015735
694,adam,11.037851,0.01821
695,adam,11.055142,0.017291
696,adam,11.071605,0.016463
697,adam,11.087914,0.016309
698,adam,11.106056,0.018142
699,adam,11.123486,0.017429
700,adam,11.140791,0.017306
701,adam,11.157163,0.016372
702,adam,11.173021,0.015858
703,adam,11.188869,0.015848
704,adam,11.204847,0.015977
705,adam,11.220809,0.015962
706,adam,11.236916,0.016108
707,adam,11.253078,0.016162
708,adam,11.269088,0.016009
709,adam,11.285808,0.01672
710,adam,11.301888,0.01608
711,adam,11.317782,0.015895
712,adam,11.335124,0.017341
713,adam,11.35082,0.015696
714,adam,11.366684,0.015865
715,adam,11.382543,0.015858
716,adam,11.398391,0.015848
717,adam,11.414196,0.015805
718,adam,11.429904,0.015708
719,adam,11.445914,0.01601
720,adam,11.461714,0.0158
721,adam,11.478027,0.016313
722,adam,11.494158,0.016131
723,adam,11.509988,0.01583
724,adam,11.525606,0.015619
725,adam,11.541532,0.015926
726,adam,11.557291,0.015759
727,adam,11.573062,0.015771
728,adam,11.588879,0.015816
729,adam,11.604604,0.015725
730,adam,11.620288,0.015684
731,adam,11.635941,0.015654
732,adam,11.652498,0.016557
733,adam,11.668243,0.015745
734,adam,11.684453,0.01621
735,adam,11.70007,0.015617
736,adam,11.715869,0.015799
737,adam,11.731945,0.016075
738,adam,11.748053,0.016108
739,adam,11.763709,0.015656
740,adam,11.779483,0.015774
741,adam,11.7952,0.015718
742,adam,11.810999,0.015799
743,adam,11.826702,0.015703
744,adam,11.842356,0.015654
745,adam,11.858046,0.01569
746,adam,11.873696,0.01565
747,adam,11.8894,0.015704
748,adam,11.9052,0.0158
749,adam,11.921086,0.015887
750,adam,11.936696,0.01561
751,adam,11.952412,0.015717
752,adam,11.967982,0.01557
753,adam,11.984463,0.016481
754,adam,12.001156,0.016692
755,adam,12.017609,0.016453
756,adam,12.03442,0.016811
757,adam,12.050326,0.015906
758,adam,12.066026,0.0157
759,adam,12.081785,0.015759
760,adam,12.098145,0.01636
761,adam,12.113755,0.01561
762,adam,12.130069,0.016314
763,adam,12.146131,0.016062
764,adam,12.162754,0.016623
765,adam,12.178666,0.015912
766,adam,12.194405,0.015739
767,adam,12.210211,0.015806
768,adam,12.225933,0.015722
769,adam,12.241682,0.015749
770,adam,12.257544,0.015862
771,adam,12.273267,0.015723
772,adam,12.289013,0.015746
773,adam,12.30464,0.015627
774,adam,12.320254,0.015615
775,adam,12.335918,0.015663
776,adam,12.351716,0.015798
777,adam,12.367502,0.015787
778,adam,12.383136,0.015634
779,adam,12.398891,0.015755
780,adam,12.414714,0.015823
781,adam,12.430424,0.01571
782,adam,12.446198,0.015774
783,adam,12.461947,0.015749
784,adam,12.477615,0.015668
785,adam,12.493397,0.015782
786,adam,12.509047,0.015649
787,adam,12.524746,0.0157
788,adam,12.540636,0.01589
789,adam,12.556486,0.01585
790,adam,12.572286,0.0158
791,adam,12.58813,0.015844
792,adam,12.60381,0.01568
793,adam,12.619522,0.015712
794,adam,12.635279,0.015758
795,adam,12.650962,0.015682
796,adam,12.666694,0.015733
797,adam,12.682353,0.015658
798,adam,12.697953,0.015601
799,adam,12.71359,0.015636
800,adam,12.729425,0.015835
801,adam,12.74511,0.015686
802,adam,12.760729,0.015619
803,adam,12.776572,0.015843
804,adam,12.792411,0.015839
805,adam,12.808111,0.015701
806,adam,12.823746,0.015635
807,adam,12.839803,0.016057
808,adam,12.855564,0.015761
