epoch,phase,wall_time_s,epoch_time_s
541,adam,9.857043,0.018150
542,adam,9.875153,0.018110
543,adam,9.893299,0.018146
544,adam,9.911426,0.018127
545,adam,9.929591,0.018165
546,adam,9.947704,0.018113
547,adam,9.965818,0.018114
548,adam,9.984011,0.018193
549,adam,10.002175,0.018163
550,adam,10.020435,0.018261
551,adam,10.038597,0.018161
552,adam,10.056518,0.017921
553,adam,10.074769,0.018251
554,adam,10.092786,0.018017
555,adam,10.110720,0.017934
556,adam,10.128847,0.018127
557,adam,10.146891,0.018044
558,adam,10.164960,0.018069
559,adam,10.183107,0.018147
560,adam,10.201401,0.018294
561,adam,10.219529,0.018129
562,adam,10.237515,0.017985
563,adam,10.255695,0.018180
564,adam,10.273757,0.018062
565,adam,10.291958,0.018201
566,adam,10.310134,0.018176
567,adam,10.328273,0.018138
568,adam,10.346370,0.018098
569,adam,10.364536,0.018166
570,adam,10.382703,0.018167
571,adam,10.400880,0.018177
572,adam,10.419231,0.018351
573,adam,10.437522,0.018292
574,adam,10.455854,0.018331
575,adam,10.473989,0.018135
576,adam,10.492103,0.018114
577,adam,10.510305,0.018202
578,adam,10.528590,0.018285
579,adam,10.546534,0.017943
580,adam,10.564800,0.018266
581,adam,10.583082,0.018282
582,adam,10.601305,0.018223
583,adam,10.619590,0.018285
584,adam,10.637758,0.018169
585,adam,10.656019,0.018260
586,adam,10.674133,0.018114
587,adam,10.692301,0.018168
588,adam,10.710474,0.018173
589,adam,10.728592,0.018118
590,adam,10.746766,0.018174
591,adam,10.764857,0.018091
592,adam,10.783109,0.018252
593,adam,10.801309,0.018200
594,adam,10.819456,0.018147
595,adam,10.837576,0.018120
596,adam,10.855600,0.018024
597,adam,10.873750,0.018151
598,adam,10.892110,0.018360
599,adam,10.910209,0.018099
600,adam,10.928245,0.018035
601,adam,10.946353,0.018108
602,adam,10.964620,0.018268
603,adam,10.982688,0.018067
604,adam,11.000944,0.018256
605,adam,11.019120,0.018176
606,adam,11.037346,0.018226
607,adam,11.055699,0.018353
608,adam,11.073797,0.018098
609,adam,11.091864,0.018066
610,adam,11.110221,0.018357
611,adam,11.128362,0.018140
612,adam,11.146796,0.018434
613,adam,11.164923,0.018127
614,adam,11.183053,0.018130
615,adam,11.201258,0.018205
616,adam,11.219530,0.018272
617,adam,11.237731,0.018201
618,adam,11.256067,0.018336
619,adam,11.274034,0.017967
620,adam,11.291969,0.017935
621,adam,11.309848,0.017879
622,adam,11.327971,0.018124
623,adam,11.345972,0.018001
624,adam,11.364251,0.018280
625,adam,11.382456,0.018205
626,adam,11.400475,0.018019
627,adam,11.418664,0.018189
628,adam,11.436715,0.018051
629,adam,11.454742,0.018027
630,adam,11.472863,0.018121
631,adam,11.491062,0.018199
632,adam,11.509501,0.018439
633,adam,11.527624,0.018123
634,adam,11.545769,0.018146
635,adam,11.563935,0.018166
636,adam,11.581992,0.018057
637,adam,11.599943,0.017951
638,adam,11.618078,0.018135
639,adam,11.636033,0.017955
640,adam,11.654187,0.018155
641,adam,11.672324,0.018136
642,adam,11.690501,0.018177
643,adam,11.708425,0.017924
644,adam,11.726644,0.018219
645,adam,11.744655,0.018011
646,adam,11.762824,0.018170
647,adam,11.780983,0.018159
648,adam,11.799142,0.018159
649,adam,11.817301,0.018158
650,adam,11.835409,0.018108
651,adam,11.853478,0.018070
652,adam,11.871791,0.018312
653,adam,11.889996,0.018205
654,adam,11.908272,0.018276
655,adam,11.926428,0.018156
656,adam,11.944539,0.018111
657,adam,11.962614,0.018075
658,adam,11.980518,0.017903
659,adam,11.998666,0.018148
660,adam,12.016895,0.018229
661,adam,12.034992,0.018096
662,adam,12.052901,0.017909
663,adam,12.071236,0.018335
664,adam,12.089476,0.018240
665,adam,12.107760,0.018284
666,adam,12.125613,0.017853
667,adam,12.143756,0.018142
668,adam,12.161896,0.018141
669,adam,12.180119,0.018223
670,adam,12.198106,0.017987
671,adam,12.216271,0.018166
672,adam,12.234485,0.018213
673,adam,12.252454,0.017970
674,adam,12.270734,0.018280
675,adam,12.288816,0.018081
676,adam,12.307002,0.018186
677,adam,12.325255,0.018252
678,adam,12.343455,0.018201
679,adam,12.361578,0.018123
680,adam,12.379769,0.018191
681,adam,12.398039,0.018270
682,adam,12.416270,0.018231
683,adam,12.434532,0.018261
684,adam,12.452143,0.017611
685,adam,12.470976,0.018833
686,adam,12.489008,0.018032
687,adam,12.507123,0.018115
688,adam,12.525250,0.018127
689,adam,12.543469,0.018219
690,adam,12.561441,0.017972
691,adam,12.579630,0.018189
692,adam,12.597968,0.018338
693,adam,12.616002,0.018034
694,adam,12.634085,0.018083
695,adam,12.652246,0.018162
696,adam,12.670358,0.018112
697,adam,12.688483,0.018125
698,adam,12.706451,0.017968
699,adam,12.724485,0.018034
700,adam,12.742708,0.018223
701,adam,12.760785,0.018077
702,adam,12.778777,0.017992
703,adam,12.796873,0.018097
704,adam,12.814910,0.018036
705,adam,12.833006,0.018096
706,adam,12.851192,0.018186
707,adam,12.869257,0.018066
708,adam,12.887442,0.018185
709,adam,12.905578,0.018136
710,adam,12.923697,0.018120
711,adam,12.941941,0.018244
712,adam,12.961032,0.019091
713,adam,12.979472,0.018440
714,adam,12.997934,0.018462
715,adam,13.015921,0.017987
716,adam,13.034128,0.018208
717,adam,13.052366,0.018238
718,adam,13.070519,0.018153
719,adam,13.088492,0.017973
720,adam,13.106663,0.018170
721,adam,13.124782,0.018119
722,adam,13.142965,0.018183
723,adam,13.161409,0.018444
724,adam,13.179757,0.018347
725,adam,13.198500,0.018743
726,adam,13.217511,0.019012
727,adam,13.235831,0.018320
728,adam,13.253865,0.018034
729,adam,13.272067,0.018202
730,adam,13.289995,0.017928
731,adam,13.308266,0.018271
732,adam,13.326204,0.017938
733,adam,13.344293,0.018089
734,adam,13.362482,0.018189
735,adam,13.380524,0.018042
736,adam,13.398787,0.018263
737,adam,13.416880,0.018094
738,adam,13.434745,0.017864
739,adam,13.452851,0.018106
740,adam,13.470889,0.018038
741,adam,13.488822,0.017933
742,adam,13.507162,0.018341
743,adam,13.525241,0.018079
744,adam,13.543388,0.018147
745,adam,13.561306,0.017918
746,adam,13.579421,0.018115
747,adam,13.597434,0.018013
748,adam,13.615595,0.018161
749,adam,13.633811,0.018216
750,adam,13.652015,0.018204
751,adam,13.670102,0.018087
752,adam,13.687753,0.017651
753,adam,13.706217,0.018463
754,adam,13.724518,0.018302
755,adam,13.742386,0.017868
756,adam,13.760482,0.018096
757,adam,13.778594,0.018112
758,adam,13.796709,0.018115
759,adam,13.814913,0.018204
760,adam,13.833007,0.018094
761,adam,13.851026,0.018018
762,adam,13.869208,0.018183
763,adam,13.887467,0.018259
764,adam,13.905375,0.017907
765,adam,13.923531,0.018156
766,adam,13.941439,0.017908
767,adam,13.959511,0.018072
768,adam,13.977596,0.018085
769,adam,13.995554,0.017959
770,adam,14.013678,0.018124
771,adam,14.031854,0.018176
772,adam,14.049833,0.017979
773,adam,14.067720,0.017887
774,adam,14.085743,0.018023
775,adam,14.103955,0.018212
776,adam,14.122115,0.018160
777,adam,14.140149,0.018034
778,adam,14.158278,0.018129
779,adam,14.176462,0.018185
780,adam,14.194468,0.018006
781,adam,14.212628,0.018160
782,adam,14.233301,0.020673
783,adam,14.251417,0.018116
784,adam,14.270631,0.019214
785,adam,14.287810,0.017179
786,adam,14.305615,0.017805
787,adam,14.323351,0.017736
788,adam,14.340593,0.017243
789,adam,14.357833,0.017239
790,adam,14.374817,0.016984
791,adam,14.392042,0.017226
792,adam,14.409319,0.017277
793,adam,14.426766,0.017447
794,adam,14.444068,0.017302
795,adam,14.461134,0.017066
796,adam,14.478382,0.017248
797,adam,14.495683,0.017301
798,adam,14.512841,0.017158
799,adam,14.529947,0.017106
800,adam,14.547678,0.017730
801,adam,14.565645,0.017968
802,adam,14.583794,0.018148
803,adam,14.601727,0.017934
804,adam,14.619793,0.018066
805,adam,14.637938,0.018144
806,adam,14.655848,0.017911
807,adam,14.673775,0.017927
808,adam,14.691745,0.017969
809,adam,14.709936,0.018191
810,adam,14.727877,0.017942
811,adam,14.746092,0.018215
812,adam,14.764489,0.018397
813,adam,14.783168,0.018678
814,adam,14.800770,0.017602
815,adam,14.818362,0.017592
816,adam,14.836237,0.017875
817,adam,14.853899,0.017663
818,adam,14.871517,0.017617
819,adam,14.889245,0.017729
820,adam,14.906966,0.017720
821,adam,14.924453,0.017487
822,adam,14.941923,0.017470
823,adam,14.959815,0.017892
824,adam,14.977393,0.017578
825,adam,14.995135,0.017742
826,adam,15.012961,0.017826
827,adam,15.030695,0.017734
828,adam,15.048420,0.017725
829,adam,15.066098,0.017678
830,adam,15.083968,0.017869
831,adam,15.101845,0.017878
832,adam,15.119876,0.018031
833,adam,15.137787,0.017910
834,adam,15.155696,0.017909
835,adam,15.173722,0.018026
836,adam,15.191682,0.017959
837,adam,15.209524,0.017842
838,adam,15.227254,0.017730
839,adam,15.245153,0.017899
840,adam,15.263062,0.017909
841,adam,15.281043,0.017981
842,adam,15.298778,0.017735
843,adam,15.316490,0.017712
844,adam,15.334217,0.017728
845,adam,15.351992,0.017775
846,adam,15.369741,0.017749
