epoch,phase,wall_time_s,epoch_time_s
405,adam,7.251728,0.016255
406,adam,7.267995,0.016267
407,adam,7.284190,0.016195
408,adam,7.300580,0.016390
409,adam,7.317244,0.016664
410,adam,7.333637,0.016394
411,adam,7.350100,0.016463
412,adam,7.366511,0.016411
413,adam,7.382909,0.016397
414,adam,7.399590,0.016682
415,adam,7.416127,0.016537
416,adam,7.432820,0.016692
417,adam,7.451004,0.018184
418,adam,7.467747,0.016744
419,adam,7.484552,0.016805
420,adam,7.501064,0.016512
421,adam,7.517928,0.016865
422,adam,7.534515,0.016587
423,adam,7.552616,0.018101
424,adam,7.569292,0.016676
425,adam,7.585684,0.016392
426,adam,7.601835,0.016151
427,adam,7.618012,0.016177
428,adam,7.634425,0.016413
429,adam,7.650750,0.016325
430,adam,7.680433,0.029683
431,adam,7.696871,0.016438
432,adam,7.713453,0.016582
433,adam,7.730053,0.016600
434,adam,7.746574,0.016520
435,adam,7.762993,0.016420
436,adam,7.779089,0.016096
437,adam,7.795700,0.016611
438,adam,7.812046,0.016345
439,adam,7.828543,0.016497
440,adam,7.847684,0.019141
441,adam,7.864082,0.016399
442,adam,7.880651,0.016569
443,adam,7.910457,0.029806
444,adam,7.927580,0.017123
445,adam,7.944129,0.016549
446,adam,7.961847,0.017718
447,adam,7.978566,0.016720
448,adam,7.995145,0.016579
449,adam,8.011782,0.016637
450,adam,8.028534,0.016752
451,adam,8.045048,0.016514
452,adam,8.061412,0.016365
453,adam,8.077906,0.016493
454,adam,8.095226,0.017320
455,adam,8.111204,0.015978
456,adam,8.126776,0.015572
457,adam,8.142445,0.015669
458,adam,8.158186,0.015741
459,adam,8.173669,0.015483
460,adam,8.189387,0.015718
461,adam,8.205369,0.015982
462,adam,8.220934,0.015565
463,adam,8.239211,0.018277
464,adam,8.272646,0.033436
465,adam,8.288748,0.016102
466,adam,8.303883,0.015135
467,adam,8.320369,0.016486
468,adam,8.336060,0.015692
469,adam,8.351157,0.015096
470,adam,8.366279,0.015122
471,adam,8.381224,0.014945
472,adam,8.409770,0.028546
473,adam,8.425483,0.015713
474,adam,8.440899,0.015415
475,adam,8.456025,0.015126
476,adam,8.471048,0.015023
477,adam,8.486136,0.015089
478,adam,8.501393,0.015257
479,adam,8.516604,0.015210
480,adam,8.531793,0.015189
481,adam,8.546983,0.015191
482,adam,8.564689,0.017706
483,adam,8.580976,0.016287
484,adam,8.596697,0.015721
485,adam,8.612409,0.015712
486,adam,8.628080,0.015671
487,adam,8.645170,0.017089
488,adam,8.661145,0.015975
489,adam,8.676961,0.015817
490,adam,8.692931,0.015970
491,adam,8.708547,0.015616
492,adam,8.738181,0.029634
493,adam,8.754372,0.016190
494,adam,8.771075,0.016704
495,adam,8.802320,0.031244
496,adam,8.829167,0.026847
497,adam,8.845981,0.016814
498,adam,8.862227,0.016246
499,adam,8.878109,0.015882
500,adam,8.909607,0.031498
501,adam,8.936032,0.026425
502,adam,8.951437,0.015404
503,adam,8.979174,0.027738
504,adam,8.994665,0.015491
505,adam,9.009979,0.015314
506,adam,9.025157,0.015178
507,adam,9.040592,0.015435
508,adam,9.055622,0.015030
509,adam,9.070559,0.014937
510,adam,9.087135,0.016576
511,adam,9.102491,0.015356
512,adam,9.117648,0.015157
513,adam,9.148838,0.031190
514,adam,9.165549,0.016711
515,adam,9.182363,0.016814
516,adam,9.201126,0.018763
517,adam,9.217628,0.016502
518,adam,9.233894,0.016266
519,adam,9.250098,0.016204
520,adam,9.266332,0.016234
521,adam,9.282417,0.016085
522,adam,9.298425,0.016008
523,adam,9.314538,0.016113
524,adam,9.330871,0.016333
525,adam,9.347848,0.016977
526,adam,9.364585,0.016737
527,adam,9.394630,0.030045
528,adam,9.410896,0.016266
529,adam,9.428535,0.017639
530,adam,9.444666,0.016131
531,adam,9.460968,0.016302
532,adam,9.477779,0.016812
533,adam,9.494066,0.016286
534,adam,9.522770,0.028704
535,adam,9.538653,0.015883
536,adam,9.554520,0.015868
537,adam,9.570588,0.016067
538,adam,9.588738,0.018150
539,adam,9.605437,0.016699
540,adam,9.621853,0.016416
541,adam,9.653581,0.031728
542,adam,9.669577,0.015996
543,adam,9.685872,0.016296
544,adam,9.702111,0.016239
545,adam,9.725523,0.023411
546,adam,9.742174,0.016651
547,adam,9.758346,0.016172
548,adam,9.793770,0.035424
549,adam,9.810144,0.016374
550,adam,9.826970,0.016825
551,adam,9.856460,0.029490
552,adam,9.872846,0.016387
553,adam,9.901942,0.029096
554,adam,9.918287,0.016344
555,adam,9.934637,0.016350
556,adam,9.950786,0.016149
557,adam,9.966920,0.016134
558,adam,9.983725,0.016805
559,adam,10.000261,0.016536
560,adam,10.018567,0.018306
561,adam,10.035461,0.016894
562,adam,10.051702,0.016241
563,adam,10.087553,0.035851
564,adam,10.103728,0.016175
565,adam,10.133792,0.030063
566,adam,10.150170,0.016378
567,adam,10.166440,0.016271
568,adam,10.182590,0.016150
569,adam,10.198833,0.016243
570,adam,10.214971,0.016138
571,adam,10.231225,0.016254
572,adam,10.247495,0.016270
573,adam,10.264037,0.016542
574,adam,10.295345,0.031308
575,adam,10.311313,0.015968
576,adam,10.327213,0.015900
577,adam,10.344959,0.017746
578,adam,10.361367,0.016408
579,adam,10.377990,0.016622
580,adam,10.394715,0.016726
581,adam,10.411093,0.016378
582,adam,10.427396,0.016303
583,adam,10.443744,0.016348
584,adam,10.479847,0.036103
585,adam,10.496181,0.016334
586,adam,10.512353,0.016172
587,adam,10.528484,0.016131
588,adam,10.544952,0.016468
589,adam,10.561519,0.016567
590,adam,10.590853,0.029334
591,adam,10.607528,0.016675
592,adam,10.624031,0.016503
593,adam,10.641040,0.017009
594,adam,10.657528,0.016488
595,adam,10.673851,0.016323
596,adam,10.690018,0.016167
597,adam,10.706201,0.016184
598,adam,10.722495,0.016293
599,adam,10.738926,0.016431
600,adam,10.755208,0.016282
601,adam,10.772467,0.017259
602,adam,10.796050,0.023583
603,adam,10.812604,0.016554
604,adam,10.829665,0.017061
605,adam,10.846337,0.016673
606,adam,10.863807,0.017470
607,adam,10.893156,0.029349
608,adam,10.909567,0.016411
609,adam,10.925900,0.016333
610,adam,10.941964,0.016065
611,adam,10.958127,0.016163
612,adam,10.975127,0.017000
613,adam,10.992108,0.016981
614,adam,11.008746,0.016637
615,adam,11.025077,0.016331
616,adam,11.054849,0.029773
617,adam,11.071254,0.016404
618,adam,11.087540,0.016286
619,adam,11.103792,0.016252
620,adam,11.120073,0.016281
621,adam,11.137241,0.017168
622,adam,11.154205,0.016965
623,adam,11.170751,0.016546
624,adam,11.187088,0.016337
625,adam,11.203068,0.015980
626,adam,11.219321,0.016253
627,adam,11.249744,0.030423
628,adam,11.265967,0.016223
629,adam,11.282171,0.016203
630,adam,11.317527,0.035357
631,adam,11.334333,0.016806
632,adam,11.350889,0.016556
633,adam,11.367098,0.016208
634,adam,11.383087,0.015989
635,adam,11.413216,0.030129
636,adam,11.429892,0.016675
637,adam,11.446205,0.016313
638,adam,11.462361,0.016156
639,adam,11.478522,0.016161
640,adam,11.494447,0.015925
641,adam,11.510474,0.016027
642,adam,11.528541,0.018067
643,adam,11.545126,0.016584
644,adam,11.561662,0.016537
645,adam,11.578441,0.016778
646,adam,11.594427,0.015986
