epoch,phase,wall_time_s,epoch_time_s
870,adam,16.091844,0.018889
871,adam,16.111132,0.019288
872,adam,16.129234,0.018101
873,adam,16.147611,0.018378
874,adam,16.166579,0.018968
875,adam,16.184877,0.018298
876,adam,16.203974,0.019097
877,adam,16.223898,0.019924
878,adam,16.24278,0.018882
879,adam,16.261354,0.018574
880,adam,16.280791,0.019436
881,adam,16.298495,0.017704
882,adam,16.316567,0.018073
883,adam,16.335482,0.018914
884,adam,16.353696,0.018214
885,adam,16.371841,0.018145
886,adam,16.390052,0.01821
887,adam,16.408888,0.018836
888,adam,16.427642,0.018754
889,adam,16.446355,0.018713
890,adam,16.463829,0.017474
891,adam,16.482299,0.018471
892,adam,16.500345,0.018046
893,adam,16.518328,0.017983
894,adam,16.536241,0.017913
895,adam,16.554433,0.018192
896,adam,16.572462,0.018029
897,adam,16.59054,0.018078
898,adam,16.608716,0.018176
899,adam,16.62666,0.017944
900,adam,16.644563,0.017903
901,adam,16.663058,0.018495
902,adam,16.68215,0.019093
903,adam,16.700378,0.018228
904,adam,16.718504,0.018126
905,adam,16.736955,0.018451
906,adam,16.755104,0.018148
907,adam,16.773401,0.018297
908,adam,16.791627,0.018226
909,adam,16.809676,0.018049
910,adam,16.827825,0.018149
911,adam,16.847211,0.019386
912,adam,16.865178,0.017967
913,adam,16.883495,0.018317
914,adam,16.901951,0.018456
915,adam,16.920162,0.01821
916,adam,16.937955,0.017793
917,adam,16.956175,0.01822
918,adam,16.974512,0.018337
919,adam,16.992696,0.018184
920,adam,17.011024,0.018328
921,adam,17.029702,0.018678
922,adam,17.049322,0.01962
923,adam,17.067572,0.01825
924,adam,17.085549,0.017978
